ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,NumWebPurchases,NumWebVisitsMonth
10542,1968,PhD,Married,36778,1,1,5/8/2012,4,9
8015,1962,PhD,Divorced,85696,0,0,3/5/2013,4,6
10617,1989,Master,Divorced,10979,0,0,22-05-2014,7,4
11166,1961,Graduation,Married,49678,0,1,2/2/2013,2,4
849,1953,Master,Together,56129,0,1,20-06-2013,2,2
523,1989,Graduation,Married,37155,1,0,31-01-2013,6,8
4066,1978,2n Cycle,Divorced,21282,1,0,11/5/2014,7,5
8414,1962,PhD,Single,33419,0,1,17-08-2013,5,3
819,1945,Graduation,Widow,63285,0,0,5/11/2013,9,7
4961,1974,Master,Together,21255,1,0,21-01-2014,7,5
749,1981,Graduation,Together,42162,1,0,19-11-2013,5,3
5430,1956,Graduation,Together,54450,1,1,14-09-2012,6,6
7755,1954,PhD,Married,57744,0,1,12/11/2013,7,6
10525,1986,Graduation,Single,26576,1,0,13-10-2012,2,6
1453,1943,PhD,Widow,57513,0,0,6/7/2013,1,7
8310,1964,Graduation,Together,68142,0,1,29-08-2012,6,6
10710,1979,Graduation,Married,7500,0,1,29-08-2012,5,5
5031,1974,Graduation,Together,83145,0,0,22-09-2012,6,7
2613,1960,Master,Married,54197,0,1,3/4/2014,4,7
213,1963,PhD,Single,23091,1,1,28-05-2014,8,5
967,1976,Graduation,Married,46049,1,1,21-07-2013,7,4
1077,1974,Graduation,Together,56715,0,0,5/12/2012,4,7
7959,1961,Graduation,Married,79410,0,0,29-05-2014,10,2
640,1951,Graduation,Married,57304,0,1,11/3/2013,7,3
4252,1965,Graduation,Married,44375,0,1,23-03-2014,5,8
8432,1956,Graduation,Together,54450,1,1,14-09-2012,6,4
6218,1965,Graduation,Married,59594,0,1,20-10-2012,7,4
6905,1994,Graduation,Together,80685,0,0,22-08-2012,6,5
5922,1974,PhD,Married,40344,0,1,13-10-2013,6,5
3598,1972,Graduation,Married,62710,0,1,23-05-2013,9,4
6116,1968,2n Cycle,Married,48985,0,1,5/7/2013,5,8
6263,1968,Graduation,Together,35322,1,2,22-08-2012,8,6
10486,1948,Graduation,Married,77142,0,0,29-05-2013,6,6
2410,1969,Graduation,Single,81657,0,0,22-01-2014,4,8
193,1996,Basic,Married,14421,0,0,17-02-2014,5,4
3363,1974,2n Cycle,Married,20130,0,0,17-03-2014,5,9
8278,1990,PhD,Married,74214,0,0,26-08-2012,8,4
10660,1957,Master,Married,66726,1,1,12/1/2014,6,7
8686,1979,Basic,Together,23724,1,0,8/1/2013,8,8
1604,1960,Master,Married,47353,0,1,13-11-2013,4,4
5907,1952,Master,Married,33444,1,1,3/11/2012,6,7
10669,1981,Graduation,Married,54386,0,1,17-05-2013,8,5
2918,1981,Graduation,Divorced,28510,1,1,13-04-2013,4,4
5735,1991,Master,Single,90638,0,0,13-02-2014,4,5
359,1950,Graduation,Together,48070,0,1,13-01-2013,4,5
8387,1957,Graduation,Married,43140,0,1,5/1/2013,3,6
1829,1961,PhD,Divorced,54959,0,1,19-01-2013,2,5
3839,1958,Basic,Single,15056,1,1,3/5/2013,7,1
9392,1971,Graduation,Single,26954,1,0,8/5/2014,3,9
2292,1985,Graduation,Single,22327,1,0,2/8/2013,8,7
10466,1965,Graduation,Married,44393,1,1,22-08-2013,1,9
9855,1952,PhD,Single,62000,0,1,25-08-2013,7,4
4088,1962,PhD,Together,31497,0,1,6/12/2012,5,8
5231,1974,2n Cycle,Married,45894,0,2,27-02-2014,4,2
590,1970,Master,Divorced,78579,0,0,22-12-2012,5,6
8732,1969,Master,Widow,67369,0,1,17-11-2012,6,6
2315,1960,Graduation,Divorced,58401,0,1,20-04-2014,5,7
3515,1952,Graduation,Single,62307,0,1,17-02-2014,5,9
2245,1969,Master,Married,43641,1,1,22-04-2013,8,7
6283,1968,Master,Divorced,63841,0,1,21-04-2013,6,8
2246,1965,2n Cycle,Married,46891,0,1,1/9/2013,1,7
6606,1969,Master,Married,70091,1,0,31-03-2013,4,5
5545,1972,PhD,Married,78075,0,0,5/4/2014,8,6
7342,1961,2n Cycle,Widow,59184,0,1,9/9/2012,7,9
837,1977,Graduation,Married,54809,1,1,11/9/2013,5,4
9500,1959,Graduation,Married,58113,0,1,25-01-2013,6,6
3602,1958,Master,Married,51412,0,1,31-12-2013,8,7
234,1979,Graduation,Divorced,15287,1,0,10/10/2012,3,8
2995,1957,Master,Together,66636,0,0,17-08-2013,4,7
1118,1956,Master,Married,50965,0,1,20-02-2013,5,4
7789,1965,PhD,Married,84618,0,0,22-11-2013,3,8
3068,1990,Graduation,Married,18351,0,0,29-10-2013,5,4
8955,1957,PhD,Together,40451,0,2,16-02-2014,4,4
945,1965,Graduation,Together,36317,0,1,22-05-2013,3,4
5644,1957,Graduation,Together,42213,0,1,12/10/2013,5,6
7192,1955,Graduation,Together,65748,0,1,15-04-2013,4,4
2324,1972,Graduation,Together,77044,0,1,27-10-2013,7,8
697,1969,Graduation,Together,74918,0,0,12/3/2013,6,7
3439,1972,Graduation,Married,56721,1,1,31-10-2012,2,6
1506,1975,Graduation,Single,42160,1,1,28-06-2013,7,9
232,1965,Graduation,Single,61559,0,1,17-07-2013,7,6
8876,1963,PhD,Together,33629,1,1,8/8/2012,2,7
4500,1991,PhD,Together,68682,0,0,6/10/2013,10,7
9739,1963,Graduation,Single,34377,0,1,19-01-2013,6,4
10395,1986,Basic,Single,8940,1,0,22-08-2012,1,6
1176,1973,Graduation,Married,26228,1,0,22-09-2013,1,8
1627,1957,2n Cycle,Divorced,77297,0,0,26-01-2013,6,6
938,1981,Graduation,Married,40211,1,1,30-07-2013,3,10
2740,1958,PhD,Widow,33438,1,1,22-09-2013,6,5
257,1959,PhD,Married,75032,0,1,28-04-2013,7,4
4058,1955,PhD,Single,61284,0,0,12/10/2013,7,7
7736,1986,Graduation,Married,22518,1,0,22-10-2012,3,7
8210,1975,Master,Married,54730,0,1,15-08-2013,9,5
833,1955,Master,Married,38452,1,1,30-03-2014,4,6
6230,1971,Graduation,Divorced,44421,1,1,15-02-2013,6,5
7325,1986,PhD,Together,38197,1,0,29-06-2013,6,3
1307,1978,Graduation,Divorced,41986,0,1,9/2/2014,8,2
1502,1983,Graduation,Together,28427,1,0,21-03-2013,4,4
6211,1976,PhD,Together,37395,1,0,2/5/2014,6,5
843,1971,Graduation,Married,64722,1,0,26-05-2014,5,2
4174,1956,Master,Together,55249,0,1,17-04-2014,6,6
9757,1972,Graduation,Together,84906,0,0,4/10/2013,7,7
6918,1989,Graduation,Married,28691,1,0,4/7/2013,5,6
286,1952,Graduation,Single,44213,1,1,29-11-2013,5,9
11086,1984,Basic,Single,25707,1,0,18-01-2014,3,5
1921,1967,PhD,Married,59062,2,1,3/10/2013,5,9
4138,1962,Graduation,Single,76624,0,1,24-05-2014,7,7
7718,1947,Master,Together,66000,0,0,20-04-2014,3,10
1291,1978,PhD,Together,27683,1,0,4/8/2012,5,5
6862,1971,Graduation,Divorced,1730,0,0,18-05-2014,5,6
4136,1992,Basic,Single,7500,1,0,3/12/2012,3,4
803,1968,Graduation,Together,40521,1,1,5/4/2013,6,4
4298,1973,PhD,Together,20427,1,0,24-03-2014,6,5
10833,1975,Graduation,Married,65106,0,1,24-05-2014,5,3
9606,1965,PhD,Married,69969,0,0,27-08-2013,5,5
8534,1952,Graduation,Married,67433,0,2,16-07-2013,5,7
5153,1967,PhD,Married,77766,0,1,22-02-2013,4,9
961,1972,Graduation,Married,74716,0,1,12/9/2013,9,6
5011,1963,Graduation,Divorced,68118,0,1,18-10-2013,3,5
6653,1970,PhD,Married,55158,1,1,30-07-2012,5,5
9094,1955,2n Cycle,Married,62972,0,1,3/8/2012,4,4
810,1975,Graduation,Married,74190,0,1,12/5/2014,5,4
5493,1976,Graduation,Married,39356,1,1,19-03-2014,7,6
2147,1969,Graduation,Together,76653,0,0,16-08-2013,8,6
5107,1973,PhD,Divorced,35860,1,1,19-05-2014,4,5
3979,1983,PhD,Divorced,90687,0,0,22-05-2013,4,4
6049,1982,Master,Together,73450,0,0,5/12/2013,6,5
8147,1960,Graduation,Married,31454,1,1,6/7/2013,5,6
1857,1952,Graduation,Single,47139,1,1,6/3/2014,5,2
3910,1975,Graduation,Divorced,83829,0,0,8/10/2013,10,7
5207,1963,PhD,Married,53378,1,1,24-09-2012,10,6
11114,1970,Graduation,Together,19656,1,0,8/2/2013,5,6
5429,1948,PhD,Married,45579,0,1,20-08-2013,5,7
9400,1958,2n Cycle,Single,85485,0,0,21-06-2014,4,5
1740,1944,Graduation,Married,55956,0,0,7/4/2014,6,6
7488,1963,Master,Single,64191,0,1,22-01-2013,6,7
195,1972,Graduation,Single,38808,1,0,26-08-2012,7,6
635,1966,Master,Married,57183,1,1,19-03-2013,7,10
7527,1968,Master,Divorced,23748,1,0,21-11-2012,5,6
10319,1971,Graduation,Married,66303,0,1,26-02-2013,6,7
2296,1975,Master,Married,37368,1,0,16-12-2013,7,6
10637,1964,Graduation,Married,40800,1,2,1/1/2013,4,7
2931,1978,Graduation,Divorced,71847,0,0,21-09-2012,5,4
907,1975,Graduation,Married,46149,0,1,29-11-2013,4,7
3698,1983,Graduation,Together,78687,0,0,9/8/2012,4,8
9516,1971,2n Cycle,Divorced,49118,0,0,18-08-2012,3,6
679,1957,PhD,Married,37633,1,1,20-09-2012,5,4
7384,1951,Master,Together,39767,0,0,21-07-2013,6,6
5043,1951,Basic,Married,26997,0,0,5/11/2012,9,7
5267,1970,Graduation,Divorced,33986,1,0,14-03-2013,5,6
339,1972,PhD,Married,57091,0,1,23-11-2012,4,9
2516,1969,2n Cycle,Married,46831,1,1,8/6/2013,2,12
9010,1972,Master,Married,83151,0,0,10/2/2013,6,4
378,1971,Graduation,Married,52531,0,0,30-12-2012,7,4
4808,1956,Graduation,Married,15759,0,0,5/9/2013,7,5
5068,1971,Graduation,Single,22804,1,0,31-07-2013,7,7
7628,1973,2n Cycle,Married,43050,1,0,18-03-2014,7,7
7128,1977,PhD,Single,42997,1,1,7/12/2013,5,11
2811,1963,PhD,Single,48918,1,1,12/4/2014,8,8
3551,1954,Master,Together,60033,0,1,29-03-2014,8,4
1663,1978,PhD,Together,34043,1,0,25-10-2013,7,7
5543,1966,Graduation,Together,57811,0,1,24-06-2013,7,5
1577,1946,Graduation,Married,78569,0,0,19-02-2014,5,6
10641,1978,Graduation,Single,7500,1,1,27-12-2012,8,4
5336,1971,Master,Together,157733,1,0,4/6/2013,6,7
6024,1953,Graduation,Together,94384,0,0,4/3/2013,7,8
1878,1985,2n Cycle,Married,23148,0,0,18-02-2014,7,4
3099,1970,Graduation,Divorced,44267,1,1,25-02-2013,9,9
6055,1979,Graduation,Married,71626,0,0,1/11/2012,7,6
5841,1966,Graduation,Together,60894,0,1,28-06-2013,5,3
3972,1976,Graduation,Together,50200,1,1,3/4/2013,8,10
4394,1965,PhD,Married,81051,0,0,23-05-2014,7,3
5758,1982,Graduation,Married,65169,0,0,14-01-2014,7,4
6658,1972,Graduation,Together,59868,0,1,22-07-2013,7,6
4603,1960,PhD,Married,65695,0,1,31-01-2014,1,7
8427,1956,Master,Single,64857,0,0,23-11-2012,4,5
10260,1965,Master,Together,45143,0,1,26-08-2013,5,8
7143,1955,2n Cycle,Together,74805,0,1,6/11/2013,3,9
8789,1989,2n Cycle,Married,59060,1,0,11/1/2014,3,7
6197,1962,PhD,Single,27238,1,1,20-04-2013,3,7
4554,1965,Graduation,Together,47009,0,1,1/10/2013,5,4
4937,1973,2n Cycle,Married,46094,1,1,10/6/2014,3,4
1920,1972,Graduation,Married,40321,1,1,29-07-2013,7,7
8749,1984,Graduation,Together,37235,1,0,1/2/2014,7,7
1650,1960,Master,Married,81843,0,0,22-04-2013,4,5
10377,1958,Master,Together,46692,0,1,6/6/2013,7,6
9206,1968,Graduation,Together,77382,0,1,7/1/2014,5,6
10971,1977,Graduation,Single,37774,2,0,3/9/2012,4,6
6398,1974,Basic,Married,18393,1,0,29-03-2014,7,5
9212,1962,Master,Married,72828,0,1,14-02-2013,5,7
7937,1982,Graduation,Married,24711,0,0,18-04-2014,7,11
839,1975,PhD,Married,45503,1,0,25-09-2013,9,5
4246,1982,Master,Single,6560,0,0,12/12/2013,9,7
158,1945,PhD,Together,71604,0,0,17-11-2013,7,9
4832,1979,Graduation,Married,27244,1,0,7/3/2014,5,7
5621,1969,Graduation,Married,48752,1,1,12/12/2012,3,9
1945,1962,Graduation,Married,71434,0,1,18-09-2013,8,5
5147,1948,Graduation,Single,90842,0,0,29-07-2013,3,6
2535,1978,Master,Married,88097,1,0,18-08-2012,2,4
11039,1975,Graduation,Married,51948,0,1,17-09-2013,7,7
9495,1982,Graduation,Together,71853,0,0,8/5/2013,4,6
9635,1983,Master,Married,35876,0,0,20-04-2014,7,7
2173,1952,Graduation,Widow,40049,0,1,16-10-2013,6,7
942,1982,Graduation,Single,39660,1,0,8/8/2012,6,9
9386,1962,Graduation,Together,50127,0,1,29-05-2014,7,5
5510,1977,Master,Married,43263,0,1,21-11-2012,6,5
873,1949,Master,Married,62845,1,1,1/10/2012,4,6
2253,1990,Graduation,Married,18929,0,0,16-02-2013,6,2
5181,1982,Basic,Single,24367,1,0,20-03-2013,6,6
979,1975,Graduation,Single,33249,1,0,20-02-2013,1,5
10390,1959,2n Cycle,Married,26887,0,1,10/2/2013,7,6
4698,1983,PhD,Married,50150,0,0,20-06-2013,5,9
7793,1976,Graduation,Together,62061,0,1,31-08-2013,2,4
1745,1962,PhD,Divorced,85696,0,0,3/5/2013,7,6
10590,1956,PhD,Together,76542,0,0,30-03-2013,9,7
5080,1993,Graduation,Single,70515,0,0,21-10-2013,4,8
8369,1987,Graduation,Together,18227,1,0,8/11/2012,5,5
5232,1965,Graduation,Married,69139,0,1,27-01-2014,3,6
2407,1982,Graduation,Married,69109,0,0,9/11/2012,5,6
3834,1962,Graduation,Single,69627,0,1,17-03-2013,1,2
7912,1978,Graduation,Married,38136,1,0,22-04-2013,7,6
7712,1946,PhD,Single,62159,0,0,28-04-2014,5,5
1065,1963,Graduation,Single,80695,0,0,29-12-2013,5,4
7275,1971,Master,Single,33316,1,1,4/10/2013,4,5
1343,1968,Graduation,Together,58554,1,1,26-09-2012,5,1
1384,1992,Basic,Married,17256,1,0,23-11-2013,5,3
9967,1974,Graduation,Divorced,53034,1,1,30-05-2013,5,8
6181,1950,2n Cycle,Together,52203,0,0,31-07-2012,5,6
10507,1977,2n Cycle,Divorced,59601,0,1,25-07-2013,3,5
2674,1958,Master,Single,75154,0,1,4/9/2012,6,8
2698,1976,Graduation,Single,47025,0,1,7/11/2013,5,7
3231,1973,Graduation,Married,37971,1,0,25-11-2013,8,5
4096,1968,Master,Divorced,41335,1,0,26-12-2013,4,5
10476,1958,Graduation,Married,67267,0,1,13-05-2014,4,9
5948,1975,Graduation,Single,57338,0,1,29-04-2014,4,6
9140,1960,2n Cycle,Together,50523,1,1,25-12-2013,6,7
10258,1965,Master,Single,35791,2,1,6/5/2013,7,6
5675,1960,PhD,Divorced,50611,0,1,4/10/2012,7,7
4743,1969,PhD,Married,56242,0,1,3/3/2013,3,8
8805,1960,Graduation,Single,48904,0,1,2/12/2012,7,9
1542,1975,Graduation,Single,56243,1,2,30-12-2013,2,9
6770,1985,Graduation,Married,21355,1,0,20-08-2013,7,7
8773,1971,Master,Together,57420,0,1,25-06-2013,6,3
10475,1970,Master,Together,,0,1,1/4/2013,4,2
10420,1955,Master,Divorced,46390,0,1,5/5/2014,7,10
7514,1956,2n Cycle,Together,54342,1,1,3/7/2013,6,4
2902,1958,Graduation,Together,,1,1,3/9/2012,6,7
4345,1964,2n Cycle,Single,,1,1,12/1/2014,7,8
793,1973,Graduation,Married,20895,1,0,6/10/2012,4,5
10909,1948,Graduation,Married,92344,0,0,15-01-2014,4,5
3769,1972,PhD,Together,,1,0,2/3/2014,5,7
8702,1976,2n Cycle,Together,26907,1,1,20-08-2013,6,5
4791,1980,Graduation,Together,44964,1,1,16-12-2012,7,6
2963,1979,Graduation,Together,75507,0,0,2/5/2014,6,7
8216,1972,Master,Married,53761,1,1,11/10/2013,3,6
8140,1973,Graduation,Together,22682,1,0,3/10/2013,3,7
10146,1972,PhD,Together,38887,1,0,2/3/2014,5,7
5289,1975,2n Cycle,Single,41658,1,1,9/11/2012,4,3
2587,1972,PhD,Married,29791,1,0,15-05-2014,1,5
4405,1956,Master,Married,63915,0,2,30-07-2013,9,6
8663,1974,Graduation,Divorced,39996,1,1,22-05-2014,6,3
2589,1972,Graduation,Divorced,26759,1,0,7/2/2014,5,3
3421,1968,Master,Divorced,63841,0,1,21-04-2013,2,7
10490,1969,PhD,Married,51039,1,1,10/12/2012,4,8
4094,1961,Graduation,Married,60544,1,1,25-08-2012,4,3
9958,1972,Graduation,Married,65685,0,1,29-03-2014,5,6
2534,1953,Graduation,Married,37716,0,1,21-04-2014,10,6
4188,1957,Graduation,Single,36864,0,1,13-08-2012,6,4
6613,1970,Master,Married,44511,1,0,12/10/2012,8,6
10827,1967,PhD,Married,36947,1,1,7/8/2012,5,8
5491,1951,Master,Together,47352,0,1,11/4/2013,2,7
8402,1953,Master,Married,67087,0,1,17-12-2013,4,2
8783,1950,Graduation,Married,57045,0,1,8/9/2012,6,3
10010,1953,PhD,Divorced,36957,1,1,6/9/2012,5,7
618,1977,PhD,Married,69389,0,1,28-09-2012,9,8
9121,1972,Graduation,Married,80134,1,0,20-05-2013,7,6
361,1969,Master,Married,43142,1,1,18-02-2014,4,8
4310,1944,Graduation,Married,80589,0,0,22-01-2014,5,6
2678,1990,Graduation,Single,34412,1,0,13-02-2013,5,6
6376,1979,Graduation,Single,57537,1,0,10/6/2013,7,7
524,1966,Basic,Together,22634,0,0,16-01-2013,7,8
10341,1948,Graduation,Together,51315,0,0,23-02-2014,8,5
5654,1972,Graduation,Married,36026,2,1,16-03-2014,5,6
4098,1973,Graduation,Married,24639,1,1,28-01-2014,4,5
5824,1972,PhD,Together,34578,2,1,11/4/2014,7,9
7000,1972,2n Cycle,Single,65704,0,0,13-10-2013,6,4
2561,1966,Graduation,Single,63810,0,1,11/11/2012,1,7
5229,1969,PhD,Together,54132,0,1,16-02-2014,4,8
4086,1959,Graduation,Married,18690,0,0,28-12-2012,4,7
2428,1970,Graduation,Married,28164,1,0,4/5/2013,7,7
8254,1974,PhD,Married,34596,1,0,13-04-2013,6,7
2836,1972,PhD,Married,43269,1,0,16-09-2013,9,8
8418,1958,2n Cycle,Single,38741,1,1,30-03-2014,5,4
1362,1972,Graduation,Single,31907,0,0,4/3/2013,4,8
7152,1983,Master,Married,27100,1,0,5/4/2013,3,5
10033,1973,2n Cycle,Divorced,31163,1,0,13-02-2014,7,5
9349,1985,Graduation,Married,92533,0,0,19-12-2013,5,5
274,1973,Graduation,Single,34853,1,1,23-12-2013,3,3
3388,1967,Graduation,Divorced,70844,1,1,30-10-2013,7,6
922,1979,2n Cycle,Married,31086,1,1,4/5/2013,5,6
8588,1961,Graduation,Married,60544,1,1,25-08-2012,8,5
2518,1986,2n Cycle,Together,20491,0,0,25-01-2013,6,4
574,1964,Graduation,Married,42523,0,0,23-04-2014,4,4
3220,1983,Graduation,Married,39922,1,0,14-02-2013,6,5
5967,1952,Graduation,Together,33402,1,1,18-07-2013,10,7
1183,1949,Master,Married,36408,1,1,21-09-2013,4,6
6856,1979,Graduation,Together,21645,1,0,3/9/2012,4,5
4530,1948,Master,Widow,78427,0,0,24-10-2012,5,9
1553,1946,Graduation,Together,82657,0,0,27-09-2013,4,6
4682,1958,Graduation,Married,51876,0,0,15-10-2013,8,6
8204,1971,2n Cycle,Married,78041,0,0,16-12-2012,9,7
5221,1957,Graduation,Married,52852,0,1,1/12/2012,5,10
1232,1982,PhD,Together,70038,0,0,25-10-2013,6,7
1927,1973,2n Cycle,Together,69401,0,1,23-03-2014,9,3
5788,1972,Graduation,Together,46053,1,0,17-02-2013,8,5
6652,1965,Graduation,Married,77343,0,0,9/6/2014,4,9
6246,1953,Graduation,Single,73892,0,0,13-11-2013,3,2
5975,1967,PhD,Single,40304,1,0,30-09-2013,7,4
6875,1965,PhD,Together,32727,0,0,28-08-2012,6,7
4399,1969,Graduation,Together,68695,0,0,25-06-2014,8,5
4042,1971,Graduation,Divorced,43300,0,1,13-10-2012,7,5
